순번,관할시군,운행업체명,노선번호,노선ID,기점,기점정류장ID,종점,종점정류장ID,저상버스운행유무,데이터기준일자
10427,남양주시,경기운수,202,222000004,진벌리차고지,222000652,현대코아,105000199,N,20240617
10428,남양주시,경기운수,21,222000170,금곡2리.경복대학,222000650,의정부역.흥선지하도입구,207000439,Y,20240617
10429,남양주시,경기운수,5-1,222000098,금곡산업단지,222000152,사릉역,222001575,N,20240617
10430,남양주시,경기운수,5-2,222000211,봉영사,222000711,오남역,222000719,N,20240617
10431,남양주시,경기운수,5-5,222000214,접동마을,222001123,진접고.화봉초교.신안인스빌아파트,222001376,N,20240617
10432,남양주시,경기운수,6-1,222000017,윗독정리,222000921,사릉역,222001575,N,20240617
10433,남양주시,경기운수,6-2,222000020,진접역4.5번출구.엠타워.단우타워,222001556,윗독정,222000922,N,20240617
10434,남양주시,경기운수,9,222000009,진벌리차고지,222000652,강변역B,104000280,N,20240617
10435,남양주시,경기운수,9-1,222000111,진벌리차고지,222000652,강변역B,104000280,N,20240617
10436,남양주시,경기운수,땡큐60,222000110,대경대학교서울한류캠퍼스,222000767,금곡동구종점.금곡초교,222000141,N,20240617
10437,남양주시,경기운수,땡큐70,222000190,진벌리차고지,222000652,금곡동구종점.금곡초교,222000141,N,20240617
10438,구리시,경기여객,78,207000080,갈매역,221000217,강변역(B),104000280,N,20240613
10439,구리시,경기여객,75,221000032,갈매역,221000217,석계역1번출구A,110000183,N,20240613
10440,구리시,경기여객,1680,221000033,갈매역,221000217,잠실광역환승센터,123000611,N,20240613
10441,구리시,경기여객,'75-1',221000034,갈매역,221000217,지하철6호선화랑대역,106000200,N,20240613
10442,구리시,경기여객,G1690,221000035,갈매역,221000217,잠실광역환승센터,123000611,N,20240613
10443,구리시,경기여객,93,222000026,대성리,239000682,강변역(A),104000183,Y,20240613
10444,구리시,경기여객,51,222000050,센트럴.한화아파트,222001608,경동시장앞,105000081,N,20240613
10445,구리시,경기여객,95,222000052,다산차고지,222001920,강변역(B),104000280,Y,20240613
10446,구리시,경기여객,96,234000029,다산차고지,222001920,강변역(B),104000280,N,20240613
10447,구리시,경기여객,1115-6,234000031,농수산물시장,221000264,잠실광역환승센터,123000611,N,20240613
10448,구리시,경기여객,15,234000035,연대농장입구.도곡리종점,222000267,강변역(A),104000183,N,20240613
10449,구리시,경기여객,1650,234000050,구리수택차고지,221000046,안양역,208000069,N,20240613
10450,구리시,경기여객,92,234000058,내촌차고지,236001328,강변역(B),104000280,Y,20240613
10451,구리시,구리-경기여객,7,241241001,구종점,221000041,구리역.롯데백화점,221000303,N,20240613
10452,구리시,구리-경기여객,'7-1',241339005,수택고등학교정문,221000310,구리역.롯데백화점,221000303,N,20240613
10453,구리시,구리-구일교통,6,241338001,한진그랑빌아파트후문,221000321,환경관리사업소.구리시곤충생태관,221000048,Y,20240613
10454,구리시,구리-구일교통,'6-1',241338002,한진그랑빌아파트후문,221000321,신명.동양아파트.목양교회,221000276,Y,20240613
10455,구리시,구리-구일교통,'6-2',241338003,딸기원서문,221000061,구리역.롯데백화점,221000303,N,20240613
10456,구리시,구리-미래교통,2,241339001,LG원앙.한성아파트,221000102,갈매역,221000154,Y,20240613
10457,구리시,구리-미래교통,'2-2',241339004,구리역.롯데백화점,221000304,삼육대앞,110000055,N,20240613
10458,구리시,구리-행복운수,3,241340008,국군구리병원,221000052,구리여중고.수택초교,221000329,N,20240613
10459,구리시,구리-행복운수,5,241340001,아름마을삼성아파트,221000282,돌섬마을,221000312,N,20240613
10460,구리시,구리-행복운수,8,241340005,개나리아파트,221000281,삼성.e편한세상아파트,221000076,N,20240613
10461,남양주시,대원운수,1,222000058,진벌리차고지입구,222001616,강변역A,104000183,Y,20240617
10462,남양주시,대원운수,1-4,222000032,차산리,222000796,미사동차고지,227000064,Y,20240617
10463,남양주시,대원운수,10,222000082,진벌리차고지,222000652,당고개역,110000650,N,20240617
10464,남양주시,대원운수,100,234000873,진벌리차고지,222000652,강변역B,104000280,N,20240617
10465,남양주시,대원운수,1000-1,234001511,호평동차고지,222000824,잠실광역환승센터,123000611,N,20240617
10466,남양주시,대원운수,1001,222000107,청학리,222001626,잠실광역환승센터,123000611,N,20240617
10467,남양주시,대원운수,1003,222000169,다산차고지,222001920,잠실광역환승센터,123000611,N,20240617
10468,남양주시,대원운수,1006,222000192,다산차고지,222001920,강변역A,104000183,N,20240617
10469,남양주시,대원운수,105,222000177,진벌리차고지,222000652,당고개역,110000650,N,20240617
10470,남양주시,대원운수,105-1,222000186,광릉내종점,222000629,당고개역,110000650,N,20240617
10471,남양주시,대원운수,1100,222000074,차산리,222000796,신사역3번출구,122000010,N,20240617
10472,남양주시,대원운수,112-1,222000045,연대농장입구.도곡리종점,222000267,테크노마트앞.강변역(D),104000069,Y,20240617
10473,남양주시,대원운수,1200,222000078,차산리,222000796,잠실광역환승센터,123000611,N,20240617
10474,남양주시,대원운수,1200-1,222000137,차산리,222000796,잠실광역환승센터,123000611,N,20240617
10475,남양주시,대원운수,165,222000028,호평동차고지,222000824,현대코아,105000199,Y,20240617
10476,남양주시,대원운수,166,222000072,연대농장입구.도곡리종점,222000267,현대코아,105000199,N,20240617
10477,남양주시,대원운수,166-1,222000048,연대농장입구.도곡리종점,222000267,현대코아,105000199,Y,20240617
10478,남양주시,대원운수,1660,222000049,연대농장입구.도곡리종점,222000267,테크노마트앞.강변역(D),104000069,N,20240617
10479,남양주시,대원운수,167-1,222000056,농수산물시장,221000265,율석3리,222000967,N,20240617
10480,남양주시,대원운수,1670,222000046,연대농장입구.도곡리종점,222000267,잠실역,222000785,N,20240617
10481,남양주시,대원운수,1670-1,222000213,연대농장입구.도곡리종점,222000267,잠실역,222000785,N,20240617
10482,남양주시,대원운수,168,222000047,차산리,222000796,연대농장입구.도곡리종점,222000268,N,20240617
10483,남양주시,대원운수,1700,222000073,연대농장입구.도곡리종점,222000267,서초푸르지오써밋.롯데캐슬클래식,121000088,N,20240617
10484,남양주시,대원운수,30-15,222000033,연대농장입구.도곡리종점,222000267,마석역,222000010,N,20240617
10485,남양주시,대원운수,33-2,222000202,산성마을입구,222000011,대성리종점,222000740,N,20240617
10486,남양주시,대원운수,330-1,234000041,비금리,222000800,현대코아,105000199,N,20240617
10487,남양주시,대원운수,330-2,222000133,차산리,222000796,비금리,222000799,N,20240617
10488,남양주시,대원운수,330-3,222000109,비금리,222000800,차산리,222000797,N,20240617
10489,남양주시,대원운수,34,222000168,다산차고지,222001920,도농역.동화중고교.다산플루리움(중),222001321,N,20240617
10490,남양주시,대원운수,38,222000176,수택고등학교정문,221000310,가운고등학교,222001136,N,20240617
10491,남양주시,대원운수,55,222000023,사능차고지,222000755,55번종점,222000169,N,20240617
10492,남양주시,대원운수,58,222000216,차산리,222000796,다산정약용유적지.실학박물관,222001325,N,20240617
10493,남양주시,대원운수,6,222000029,차산리,222000796,군장리종점,222001020,N,20240617
10494,남양주시,대원운수,6-6,222000215,군장리종점,222001020,금곡동구종점.금곡초교,222000141,N,20240617
10495,남양주시,대원운수,65,222000031,차산리,222000796,경동시장앞,105000081,Y,20240617
10496,남양주시,대원운수,65-1,222000030,차산리,222000796,석계역1번출구.A,110000183,Y,20240617
10497,남양주시,대원운수,7,222000055,훈련장입구,222000251,삼익아파트,222001279,N,20240617
10498,남양주시,대원운수,76,222000181,수택고등학교정문,221000310,석계역1번출구.A,110000183,N,20240617
10499,남양주시,대원운수,8-8A,222000224,에코랜드수영장,222001725,비루개마을,222000126,N,20240617
10500,남양주시,대원운수,8-8B,222000225,에코랜드수영장,222001725,하늘땅끝.용암리종점,222000651,N,20240617
10501,남양주시,대원운수,8-9,222000197,청소년도움센터.동부희망케어센터,222000013,송천리종점,222001099,N,20240617
10502,남양주시,대원운수,8001,222000088,대성리,239000682,신사역3번출구,122000010,N,20240617
10503,남양주시,대원운수,8002,222000084,대성리,239000682,잠실광역환승센터,123000611,N,20240617
10504,남양주시,대원운수,8002-1,222000178,대성리,239000682,잠실광역환승센터,123000611,N,20240617
10505,남양주시,대원운수,91,222000022,진벌리차고지,222000652,강변역B,104000280,N,20240617
10506,남양주시,대원운수,97,222000027,호평동차고지,222000824,서울아산병원동관,123000029,N,20240617
10507,남양주시,대원운수,98,222000227,차산리,222000796,신동아아파트입구.한양병원,222001281,Y,20240617
10508,남양주시,대원운수,98-1,222000228,차산리,222000796,한양병원,222001816,N,20240617
10509,남양주시,대원운수,99,222000174,다산차고지,222001920,구리역.롯데백화점,221000304,N,20240617
10510,남양주시,대원운수,99-1,222000175,자연앤e편한세상.힐스테이트,222000342,구리역.롯데백화점,221000304,N,20240617
10511,남양주시,대원운수,M2341,222000179,월산지구부영1.2단지입구,222001467,잠실광역환승센터,123000611,N,20240617
10512,남양주시,대원운수,M2344,222000185,별내하우스토리.중말사거리,222000616,잠실광역환승센터,123000611,N,20240617
10513,남양주시,대원운수,M2352,222000209,평내농협.평내초교.대명루첸,222000322,잠실광역환승센터,123000611,N,20240617
10514,남양주시,대원운수,M2353,222000210,자연앤자이.반도유보라,222001932,잠실광역환승센터,123000611,N,20240617
10515,남양주시,대원운수,땡큐10,222000191,다산차고지,222001920,두산알프하임정문,222000194,N,20240617
10516,남양주시,대원운수,땡큐11,222000201,수택고등학교정문,221000310,다산롯데캐슬.반도유보라,222000278,N,20240617
10517,남양주시,대원운수,땡큐12,222000180,수택고등학교정문,221000310,반도유보라정문.다산포레스트2단지,222001922,N,20240617
10518,남양주시,대원운수,땡큐21,222000041,산성마을입구,222000011,보광사.가곡리종점,222001236,Y,20240617
10519,남양주시,대원운수,땡큐22,222000205,차산리,222000796,답내초교,222001258,N,20240617
10520,남양주시,대원운수,땡큐23,222000064,산성마을입구,222000011,창현리.종점,222001188,N,20240617
10521,남양주시,대원운수,땡큐25,222000063,맹골,222001197,창현초등학교,222000094,Y,20240617
10522,남양주시,대원운수,땡큐30,222000200,청학리,222001626,금곡동구종점.금곡초교,222000141,N,20240617
10523,남양주시,대원운수,땡큐33,222000187,외구운마을,222000023,고로쇠마을.비금리,222000425,N,20240617
10524,남양주시,대원운수,땡큐34,222000034,차산리,222000796,축령산자연휴양림,222001557,Y,20240617
10525,남양주시,대원운수,땡큐35,222000131,화도정수장,222000215,수산1리마을회관,222001000,N,20240617
10526,남양주시,대원운수,땡큐36,222000061,마석역,222000010,지둔리마을회관,222001164,Y,20240617
10527,남양주시,대원운수,땡큐37,222000040,차산리,222000796,만취대,222000100,N,20240617
10528,남양주시,대원운수,땡큐50,222000199,청학리,222001626,금곡동구종점.금곡초교,222000141,N,20240617
10529,남양주시,대원운수,땡큐58-4,222000217,대성리,239000682,도농역.동화중고교.다산플루리움(중),222001321,N,20240617
10530,남양주시,경기버스,11,236000050,소학1리,236000596,강변역A,104000183,N,20240617
10531,남양주시,경기버스,115,222000222,사능차고지,222000755,석계역1번출구.A,110000183,Y,20240617
10532,남양주시,경기버스,23,222000013,내촌차고지,236001328,스타필드하남,227000307,Y,20240617
10533,남양주시,경기버스,7-4,222000019,사릉역,222001575,금곡2리.경복대학,222000650,N,20240617
10534,남양주시,경기버스,7-7,222000016,광릉테크노밸리입구,222001426,진접역4.5번출구.엠타워.단우타워,222001556,N,20240617
10535,남양주시,경기버스,7-8,222000096,광릉테크노밸리입구,222001426,접동마을,222001118,N,20240617
10536,남양주시,경기버스,7-9,222000196,진접읍사무소,222001457,팔현2리종점,222000830,N,20240617
10537,남양주시,경기버스,7007,222000076,광릉내,222001122,강남역.강남역사거리,121000091,N,20240617
10538,남양주시,경기버스,707,222000002,진벌리차고지입구,222001616,현대코아,105000199,N,20240617
10539,남양주시,경기버스,71,222000006,금곡산업단지,222000152,봉현마을.현대병원,222001086,N,20240617
10795,이천시,이천시내버스,26_12,234001469,이천역,230001276,신갈리,230000715,N,20250304
10796,이천시,이천시내버스,28_2,234000449,이천터미널,230001441,양평리,230001339,N,20250304
10797,이천시,이천시내버스,28_21,230000100,양평리,230001339,터미널신둔홈,230000251,N,20250304
10798,이천시,이천시내버스,28_3,234000451,이천터미널,230001441,대흥2리,230000411,N,20250304
10799,이천시,이천시내버스,28_30,234001174,이천터미널,230001441,대흥2리,230000411,N,20250304
